2.334732188467539, 1.2694445717399245
3.149230909873052, 1.5098081156485463
5.738935685266156, 2.0838451956135935
7.704464716897465, 2.426926520130334
10.438063639438255, 2.85155148565749
14.006760690998215, 3.2256833706193992
19.184077163746508, 3.5758309105314563
25.317410847589773, 3.9851362253607565
34.381856066003486, 4.407309317340059
46.69219977410519, 4.8293620063609435
63.4079314286112, 5.448701222002964
85.13399454921868, 5.802407725871059
114.95925171100474, 6.225158298023916
153.46864207669, 6.607228067933322
209.62662980068217, 6.895823595461942
279.8648922358606, 6.971636144076092
377.9241672697751, 7.270166760536551
519.1562307844836, 7.8580921860513735
701.091253922201, 7.893033590317692
952.1827007718255, 8.17034538336157
1271.241184585886, 8.17342483854695
1716.6804677838038, 8.440622942798683
2330.9688073073075, 8.166293545826901
3166.8490360360347, 8.298791056934252
4276.6355227854, 8.360450552208384
5775.208028090587, 8.571885441118754
7799.007205494201, 8.686747953657362
10472.396456441287, 8.474022062100744
18996.50734365356, 9.01597207485307
25717.10214736869, 8.922871140991672
34926.77688705851, 9.396158614289012
47164.64616678914, 9.765385869433102
63324.83572581412, 10.436659558599295
86002.48609221488, 10.981005156674282
114828.55133318255, 11.579501188668923
14200.292198612988, 8.74888288701956
4.253027998395522, 1.8392726925283576
1.7429448046426932, 1.0098736677193942

